Local Authority List,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Preston,125.0751187,198.384165,237.0603757,277.8678395,320.4388,361.2007741,403.1892207,445.7025387,489.4622928,533.4956871,576.7975717,622.8289377,663.5181095,708.9107172,761.0599372,810.4615809,856.4487101,889.2692466,917.6604596,949.2259308,985.3516191,1011.65353,1040.491844,1074.420644,1108.968353,1144.44001,1179.09128,1188.832076
Ribble Valley,65.90265108,104.8638943,125.641614,147.6007817,170.5740219,192.6399281,215.4565901,238.6728073,262.5822942,286.7767517,310.7377513,336.2602434,358.9741576,384.3069168,413.51586,441.4641353,467.6211221,486.5668183,503.0741766,521.3501797,542.1418647,557.8362518,574.8749217,594.7943865,615.1308783,636.0558334,656.6007802,663.3215801
Richmondshire,0.127372876,0.202311176,0.242090817,0.284036181,0.327797313,0.369757268,0.413058316,0.456877297,0.501910718,0.547272605,0.592009854,0.639690639,0.68186338,0.728909552,0.783206517,0.834969568,0.883279638,0.917902014,0.94787274,0.981116867,1.0190113,1.047129442,1.077740607,1.113660704,1.150262362,1.187863205,1.224653139,1.235592548
Rochdale,134.9834355,214.5604271,256.7361698,301.3731794,348.0623282,392.9693425,439.4050033,486.5567556,535.1932615,584.4181884,633.1890241,685.3270946,731.826247,783.8388008,843.8600991,901.4355512,955.5444632,995.0945471,1029.730528,1068.024637,1111.526051,1144.68624,1180.65988,1222.623005,1265.521963,1309.711774,1353.19942,1368.250972
Rossendale,57.66700888,91.48670193,109.2163148,127.950532,147.4961311,166.2321625,185.5440364,205.1292941,225.2753166,245.6168993,265.7172707,287.1625938,306.1854117,327.4863449,352.0746448,375.5885171,397.5979739,413.5158513,427.3839906,442.7487072,460.252385,473.4122288,487.7303626,504.4969654,521.6212684,539.2487474,556.558542,562.1574002
Salford,180.0754366,286.9589084,344.3462877,405.1709131,468.9218806,530.4535218,594.2460449,659.2594566,726.5230928,794.6684848,862.2625665,934.6129544,999.3885762,1071.679131,1154.741144,1234.201586,1308.862157,1363.498802,1411.252862,1463.754367,1523.189915,1569.081036,1618.494901,1676.08471,1734.921294,1795.489436,1855.054978,1875.598543
Sefton,0.002606406,0.004126614,0.0049202,0.005756425,0.006627906,0.007459145,0.008313784,0.009177613,0.010064548,0.010952774,0.011822558,0.012746759,0.013562533,0.014473298,0.015520295,0.016509888,0.017431535,0.018086904,0.018653716,0.01928594,0.020011722,0.020533035,0.021108174,0.021786519,0.022477317,0.02318675,0.023879488,0.024067864
South Lakeland,173.6090169,275.7880511,330.0723677,387.3201867,447.0555091,504.3433392,563.4741591,623.3192562,684.8284814,746.7931332,807.9007526,873.0230932,930.6365583,994.9046448,1069.061609,1139.749826,1205.733972,1253.044908,1294.01141,1339.451122,1391.242645,1429.67104,1471.511146,1520.600081,1570.619979,1622.004537,1672.282069,1687.259644
South Ribble,73.10526308,116.2300831,139.2376355,163.4990759,188.7918624,213.0513044,238.1146707,263.522071,289.7117052,316.1686366,342.3053003,370.1976347,394.9617483,422.6936768,454.6849373,485.2264473,513.8065181,534.4996934,552.5236824,572.4570407,595.129384,612.1150247,630.5790702,652.171745,674.1885928,696.8164669,718.9936465,726.0057952
St. Helens,29.35542898,46.61114532,55.74215564,65.37662888,75.41972369,85.04870033,94.97926755,105.0493802,115.411275,125.8852213,136.2354589,147.2858494,157.1006682,168.0697027,180.7196221,192.8167437,204.1532388,212.3661766,219.5192228,227.444177,236.4693859,243.2314629,250.5926712,259.2048509,267.9935999,277.0334546,285.9025215,288.7486298
Staffordshire Moorlands,0.008703127,0.013875808,0.016672789,0.019632494,0.022728326,0.02571816,0.028819879,0.031970337,0.035220127,0.038514775,0.041785064,0.045276005,0.048389119,0.051868036,0.055872586,0.059717833,0.06333176,0.06597756,0.068297506,0.070860654,0.073771884,0.075981676,0.078380457,0.081173886,0.084026414,0.086961512,0.089846749,0.090840731
Stockport,190.1548098,301.3113774,359.465432,420.7304799,484.5548199,545.6094357,608.570009,672.2273271,737.5852223,803.4434061,868.3916281,937.8136213,999.2229719,1068.046264,1147.516369,1223.406529,1294.354601,1345.459324,1389.879565,1439.197304,1495.483146,1537.261219,1582.87767,1636.365086,1690.931871,1747.046864,1802.048936,1819.072416
Tameside,141.2811416,223.3949338,265.7448325,310.372515,356.8256213,401.1262157,446.6666922,492.6567139,539.8824727,587.4616269,634.3518194,684.3689973,728.5563095,778.0404475,835.2080585,889.6577383,940.4534973,976.7602638,1008.147104,1043.01869,1082.850431,1112.381885,1144.58658,1182.471658,1221.122478,1260.87728,1299.815887,1311.364511
Trafford,176.8426956,280.7829958,335.7258958,393.7046763,454.1100058,512.0717583,571.8544603,632.351189,694.6009993,757.6158158,819.8092676,886.3236869,945.263168,1011.278017,1087.657745,1160.796001,1229.342384,1279.078675,1322.527711,1370.745684,1425.664101,1466.711864,1511.500004,1563.849715,1617.282071,1672.246793,1726.196697,1743.788066
Warrington,19.01342349,30.13903144,35.98368899,42.13583537,48.53424638,54.6506037,60.94625854,67.30867806,73.84486976,80.43369896,86.93529873,93.8664114,99.99704048,106.8681178,114.7987999,122.3664296,129.4379117,134.5196469,138.9287313,143.8219297,149.4034432,153.5372114,158.0478352,163.3399371,168.7351105,174.2800462,179.7092407,181.3476076
West Lancashire,77.89179635,123.2704418,146.9108397,171.7945782,197.6958746,222.3685315,247.7103103,273.2917465,299.5279211,325.7850999,351.474916,378.7582077,402.7811177,429.6027947,460.4517961,489.575299,516.6436653,535.77843,552.2555515,570.6398125,591.7573196,606.8462881,623.4872252,643.1540193,663.163752,683.6980476,703.714708,708.8516791
Wigan,188.0274083,298.1209121,355.8858557,416.7937155,480.2251298,540.9059384,603.4167406,666.6870221,731.7747855,797.4853017,862.3654562,931.6072094,993.0027953,1061.669454,1140.904647,1216.57533,1287.339571,1338.332076,1382.618746,1431.708047,1487.655616,1529.423204,1574.897007,1628.204155,1682.588126,1738.515934,1793.339858,1810.370749
Wyre,96.87086668,153.5641873,183.2365048,214.5566571,247.2884305,278.6668603,310.9896053,343.7397785,377.4272658,411.3677475,444.8881853,480.6420875,512.3137305,547.7048316,588.4933114,627.3346319,663.5366167,689.497923,711.9246412,736.7826738,765.1084575,786.3440641,809.3916622,836.4647669,864.0897035,892.5063923,920.3559513,928.816123
