Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Bolton By Bowland,5.877476089,9.869879909,11.83329833,14.15595308,17.75940497,21.49520932,24.52649489,27.56025346,30.54050987,33.52801453,36.50044414,43.30519729,60.31892436,77.20503319,94.92949394,112.2161265,129.1726543,144.780524,159.2189628,173.3713061,188.2324429,201.5463183,215.2552385,230.3192056,245.6986144,261.3772844,273.2855172,273.5436942
Bolton Le Sands,13.0104274,21.80815732,26.11632352,31.22652436,39.16437904,47.38707692,54.03925971,60.67352355,67.19047431,73.66251511,80.03059748,94.75480352,131.7400613,168.3102085,206.4735515,243.4049953,279.5232121,312.6886205,343.2691698,373.1395826,404.4770033,432.2086759,460.7766356,492.1420461,524.0732369,556.5335065,580.8706359,580.408641
Botany Bay,8.186328591,13.72844085,16.42078503,19.61677024,24.58433955,29.730851,33.89253863,38.03643822,42.09753901,46.16062036,50.19194211,59.49163567,82.78841533,105.8969226,130.1416047,153.7480155,176.8977896,198.2065319,217.9185552,237.2394882,257.5319131,275.7049403,294.430072,315.0167671,336.04431,357.4919324,373.7944971,374.1737693
Bow Lane,19.44208293,32.60242523,39.06481968,46.68918858,58.49511259,70.71215847,80.59035379,90.43267821,100.1002574,109.7697419,119.3623447,141.487688,196.8965027,251.8697245,309.5253642,365.6614104,420.6824981,471.3091311,518.1076003,563.9107761,611.9647476,654.8378788,698.9658443,747.4170413,796.8093372,847.0860322,885.0629577,885.2638941
Bowaters,1.525768609,2.549485919,3.046664234,3.630198915,4.533193399,5.462549881,6.206020612,6.942887805,7.660072136,8.374111476,9.077787966,10.72737629,14.88356202,18.9795897,23.2526016,27.38753879,31.41642949,35.09589195,38.4713143,41.75440305,45.186389,48.20410757,51.29939074,54.69072705,58.12845123,61.60775181,64.17206283,63.98816412
Bowdon,17.9286819,30.04110757,35.94336712,42.92547988,53.75369281,64.97189619,74.03499602,83.059442,91.91528835,100.7993183,109.6157467,129.9713307,180.915582,231.4890746,284.6170948,336.4739052,387.4128017,434.4041382,477.981686,520.7970964,565.8347978,606.0483355,647.5883991,693.2440577,739.8900363,787.4783877,823.7428676,824.9050828
Bradford,8.411548943,14.09032663,16.86383184,20.15098324,25.2589037,30.55728401,34.85450665,39.15804609,43.40328701,47.65041596,51.86134367,61.52186153,85.69443647,109.6911644,134.8262981,159.2519302,183.1893948,205.220402,225.5759956,245.4854255,266.3637614,285.0416706,304.2508363,325.3497149,346.8671041,368.7792787,385.3469151,385.4757913
Bradshawgate,18.18882066,30.3583114,36.17031039,43.03517009,53.7177731,64.71924389,73.511546,82.23582228,90.75068673,99.23996835,107.6359107,127.2784613,176.7313879,225.5805956,276.6516207,326.2459652,374.7391528,419.2347104,460.2633341,500.3869997,542.4837081,579.7898249,618.2273949,660.4425904,703.4433082,747.1818197,780.0406858,779.6132816
Bramhall,8.438792467,14.10997581,16.8422568,20.07300859,25.09683007,30.2881316,34.46905386,38.62686816,42.69567332,46.75831711,50.78656692,60.14498077,83.63173237,106.9045083,131.2909983,155.0371948,178.314959,199.7406719,219.5583779,238.9826149,259.3923506,277.5760691,296.3329896,316.9447667,337.9798944,359.416378,375.6602444,375.889582
Bridgewater,3.977620363,6.662978543,7.97450284,9.528918137,11.94433158,14.44980894,16.48186277,18.51690367,20.52437659,22.53274232,24.52398934,29.09221724,40.52284993,51.87032878,63.75613246,75.30642986,86.62588447,97.04382097,106.6694944,116.0841878,125.9570536,134.7893903,143.8729454,153.8501006,164.0251594,174.3869029,182.221342,182.2822844
