Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Bollington,9.480699298,15.11618956,18.16407554,21.38938305,24.7631562,28.0216476,31.40225462,34.83610345,38.37831239,41.96956702,45.53442608,49.33983877,52.73358676,56.52610269,60.89156642,65.08356306,69.02354608,71.90844684,74.438215,77.23307628,80.407355,82.8172804,85.43318252,88.47929565,91.58988454,94.79053495,97.9368926,99.02172709
Bolton By Bowland,5.877476089,9.359868617,11.22308487,13.19378259,15.25760579,17.24183796,19.29528162,21.38683367,23.54196316,25.72454414,27.88809322,30.19264152,32.24634601,34.53604451,37.17597104,39.70436501,42.07239674,43.79157139,45.29140586,46.95104673,48.83769977,50.26843652,51.8200126,53.63220411,55.48301892,57.38795049,59.25963168,59.88429311
Bolton Le Sands,13.0104274,20.68125339,24.76957035,29.10407878,33.64722283,38.01034405,42.51332035,47.08282375,51.79336158,56.51794917,61.14722205,66.06361346,70.4279071,75.29002463,80.85848194,86.12167503,91.04257818,94.57850869,97.64630429,101.0507123,104.9432613,107.7988155,110.9262252,114.6003548,118.3448486,122.1923986,125.9568392,127.063288
Botany Bay,8.186328591,13.01904419,15.57400641,18.28343173,21.12109961,23.84784943,26.66365823,29.51638231,32.45062759,35.41697689,38.34905556,41.47792278,44.25847966,47.37075655,50.96562011,54.39919839,57.61679226,59.9512645,61.98908443,64.24732298,66.81773907,68.76462147,70.88036579,73.35490548,75.88464776,78.49086565,81.05414604,81.91426872
Bow Lane,19.44208293,30.91774363,37.05034511,43.51575625,50.25480133,56.71996769,63.40137793,70.17601088,77.16166431,84.2214074,91.19856687,98.64605891,105.2603776,112.6686131,121.2152883,129.3784999,137.019101,142.5562423,147.3808219,152.713859,158.7768301,163.3256147,168.267305,174.0437721,179.9334019,185.9860599,191.9183476,193.8023199
Bowaters,1.525768609,2.417745045,2.889555416,3.383456769,3.894594327,4.381646091,4.882349311,5.387700329,5.904719232,6.425080735,6.935866206,7.479190652,7.956715011,8.490119458,9.106106097,9.690272431,10.23254104,10.61540748,10.94354516,11.30759739,11.72379886,12.02277045,12.34968818,12.73530025,13.12641492,13.52658713,13.91516406,14.00831405
Bowdon,17.9286819,28.48877824,34.08985801,40.00786427,46.18131385,52.11556163,58.24420097,64.45435899,70.85233157,77.33880306,83.75169766,90.61678603,96.71701739,103.5517589,111.4607951,119.0513625,126.1829385,131.3936385,135.9666095,141.0381531,146.8082204,151.1568285,155.8988262,161.4290337,167.0800341,172.898616,178.6216095,180.5885452
Bradford,8.411548943,13.36223006,15.99420642,18.78133465,21.7006367,24.51075175,27.42044978,30.38675314,33.45715536,36.56003034,39.62455857,42.89340834,45.81203128,49.06803067,52.80022408,56.3465962,59.66601011,62.07274041,64.16731894,66.48042253,69.10919929,71.09333101,73.24459224,75.761039,78.32862283,80.96911343,83.55918929,84.38851184
Bradshawgate,18.18882066,28.78959104,34.30509839,40.11009891,46.15045421,51.91290298,57.83239669,63.81522779,69.95460561,76.14238366,82.23900779,88.73930142,94.48015771,100.9087253,108.3413828,115.4325077,122.0550464,126.8053619,130.9264493,135.510852,140.7496819,144.6075932,148.8305308,153.7908735,158.8497292,164.0511086,169.1451644,170.6732462
Bramhall,8.438792467,13.3808639,15.97374395,18.70865987,21.56139468,24.29485795,27.11720954,29.97455758,32.91169573,35.87556284,38.80337749,41.93343887,44.70931483,47.82147876,51.41574181,54.85533642,58.07837379,60.41529378,62.45554819,64.71938277,67.30043741,69.23130685,71.33846945,73.80386008,76.32173637,78.9133966,81.45871744,82.28989512
Bridgewater,3.977620363,6.318679086,7.563277771,8.881244066,10.2617122,11.59054841,12.96647504,14.36916897,15.82108876,17.28836415,18.73750627,20.28326716,21.66341416,23.20309842,24.96796344,26.64495801,28.21462948,29.35271469,30.34319079,31.43700217,32.68008784,33.61833629,34.63561629,35.82558379,37.03973278,38.28835765,39.51314259,39.9053094
Brinksway,11.21379634,17.75440516,21.16300484,24.74918792,28.48011922,32.04239822,35.71086374,39.41412207,43.21077541,47.03078767,50.79182141,54.80554046,58.34460734,62.31081357,66.8918532,71.25768219,75.32895207,78.23985169,80.75785517,83.55639911,86.75485792,89.10621152,91.67643868,94.69792886,97.77685411,100.9401445,104.033946,104.9318374
Broadheath,31.25554169,49.59049124,59.25074885,69.43172967,80.02438092,90.17084603,100.622039,111.181801,122.0325934,133.002194,143.8115042,155.3626921,165.5686723,176.998325,190.2258914,202.8695043,214.692579,223.2152402,230.629038,238.8634289,248.2525898,255.2115562,262.8110807,271.712572,280.7882256,290.1156058,299.2525016,302.0766687
Broadway,8.351038244,13.27473208,15.89891115,18.68111381,21.59723398,24.3978024,27.28813998,30.2211795,33.24474517,36.27732899,39.2487329,42.40443036,45.20575133,48.32661187,51.90085262,55.27915262,58.43774604,60.70736332,62.67649759,64.8616942,67.36021516,69.19311745,71.20051637,73.55883986,75.96232821,78.43196556,80.84825724,81.5584565
Buckshaw,6.847782746,10.87377799,12.9965395,15.23717211,17.57370721,19.80972305,22.11334478,24.4411779,26.83144569,29.24058196,31.61389784,34.14214379,36.37567581,38.87509026,41.76096677,44.50590229,47.06468917,48.89473156,50.4764701,52.23038076,54.23054374,55.71496864,57.33014304,59.22770887,61.1614232,63.14813712,65.09159737,65.6611694
Burnley,7.263950143,11.5237574,13.76749429,16.13174839,18.59186749,20.94566822,23.36993166,25.82645496,28.35268294,30.89955672,33.41318503,36.09743852,38.4716592,41.12847462,44.19540183,47.12375031,49.86157943,51.83404043,53.54535046,55.44281694,57.60499022,59.21563887,60.96959104,63.02581749,65.12269472,67.27826859,69.3900556,70.03865584
Burnley Centre,25.78655243,40.94284091,48.9649842,57.42110262,66.22610624,74.66212398,83.3581686,92.17716314,101.2526923,110.4078915,119.4510044,129.1132293,137.6698957,147.24273,158.2895432,168.8469425,178.7253945,185.864205,192.0670775,198.9380079,206.7605401,212.6099408,218.9732458,226.424093,234.0231811,241.8354163,249.4924079,251.8891831
Burnley North,6.182391623,9.813694642,11.7329352,13.75578166,15.86165969,17.87846741,19.95690818,22.06422209,24.23238921,26.41920004,28.5787125,30.88569755,32.92797791,35.21295679,37.85002741,40.36957826,42.72653736,44.42828337,45.90627179,47.54391151,49.40884619,50.8018114,52.31761462,54.09311999,55.90388447,57.76540892,59.58969921,60.15757151
Burrow Beck,12.10423345,19.23892473,23.03902201,27.06733069,31.28913873,35.3434383,39.5274105,43.77298609,48.14926809,52.53930455,56.84203265,61.41234733,65.46913472,69.9891543,75.16698519,80.06230941,84.63872724,87.92690245,90.77926728,93.94445721,97.56301511,100.2198015,103.1284966,106.5456569,110.0284234,113.6071968,117.1088957,118.1394739
Burscough Bridge,12.81944025,20.29662682,24.20011231,28.31333143,32.59998968,36.68868376,40.89247259,45.14147558,49.50413672,53.87299037,58.15102191,62.69658265,66.70886628,71.18830849,76.33764533,81.20443287,85.73705825,88.96010205,91.74768582,94.85702452,98.42657904,100.9900565,103.8184171,107.1543529,110.5514941,114.0402515,117.4468562,118.3728222
Bury Town Centre,18.80410422,29.85893096,35.70965316,41.8843599,48.3230938,54.50909493,60.89748224,67.37530964,74.04864314,80.79804165,87.48940698,94.64357332,101.008859,108.149586,116.3944919,124.2967441,131.7181595,137.1321573,141.8725211,147.1189899,153.083417,157.59321,162.4975124,168.2210024,174.0677781,180.0865087,186.0030502,188.0066681
Campbell St,9.36086112,14.8165386,17.65508978,20.64262837,23.7512921,26.71693147,29.76339389,32.84245283,36.00207842,39.18661314,42.32423558,45.66960618,48.62413299,51.93258987,55.7578007,59.40724214,62.81552607,65.26027193,67.38118606,69.74054502,72.43670437,74.42217513,76.59550637,79.14834256,81.75187836,84.42876384,87.05041535,87.83684135
Cannon St,21.26084954,33.77408426,40.42661089,47.47129603,54.85006089,61.95284702,69.30733696,76.8049013,84.56558368,92.4083435,100.1541789,108.416453,115.7935014,124.0232951,133.4567066,142.4204402,150.8105192,156.8937187,162.1879302,168.0344809,174.6789203,179.6939688,185.1314503,191.4919668,197.9817362,204.6557833,211.2024031,213.2985809
Capontree,12.8005543,20.28543686,24.22106116,28.35757811,32.65041593,36.74605246,40.9533239,45.19549819,49.54095336,53.91126928,58.19757758,62.75253204,66.75729399,71.22993476,76.38978423,81.2787523,85.81446638,89.01394327,91.75466582,94.80176135,98.28848612,100.8095098,103.5656296,106.8202459,110.1275514,113.517581,116.8171885,117.6427858
Carleton,5.344909727,8.449850151,10.06816659,11.7590727,13.50554753,15.16506397,16.86191819,18.56727454,20.30697752,22.04820015,23.75308095,25.56015244,27.13632696,28.90109968,30.93964197,32.86225917,34.63648387,35.86859883,36.91367035,38.07897535,39.41601743,40.35258143,41.38223033,42.60556578,43.8439821,45.10925844,46.33249639,46.57029345
Carlisle North,8.405924242,13.32112981,15.90559287,18.62197899,21.4410186,24.13055919,26.89340868,29.67917834,32.53277093,35.40268919,38.21744096,41.20860847,43.83847314,46.77558653,50.16397916,53.37448819,56.35302084,58.45406738,60.25385711,62.25483719,64.54451493,66.20003186,68.00993267,70.14718844,72.31904434,74.54522384,76.71202461,77.2541815
Carr St,10.23140741,16.32841183,19.62158822,23.11861666,26.79099163,30.34529945,34.03751054,37.80780864,41.71546734,45.68299223,49.62868282,53.85469693,57.65240719,61.8920789,66.76438523,71.43979379,75.84690075,79.10069587,81.960477,85.10075506,88.64997972,91.42226609,94.40351937,97.86832816,101.4131958,105.0667206,108.6690575,109.9904478
Castleton,7.910455025,12.5756055,15.04959297,17.66851128,20.40845802,23.04456775,25.77101869,28.54010669,31.3969977,34.28909983,37.15521906,40.2196516,42.95387068,46.01228837,49.54160244,52.92814029,56.11192119,58.44139372,60.48271316,62.73936902,65.30244733,67.25863816,69.38054542,71.85495192,74.38493774,76.99139146,79.55716591,80.4515241
Catterall Waterworks,2.191659059,3.474723293,4.146362324,4.855373283,5.596552531,6.307285735,7.039404374,7.781301529,8.544470421,9.313371284,10.07295112,10.88319351,11.6010047,12.40308215,13.32744053,14.20774111,15.02812885,15.61651646,16.12465741,16.68781868,17.32940069,17.811048,18.33350799,18.94720386,19.57345699,20.21770391,20.84916349,21.04143508
Cecil St,24.65488955,38.88913717,46.18494947,53.84962061,61.80891807,69.37804694,77.15572049,85.00591414,93.05382269,101.1528508,109.1302712,117.6367348,125.133161,133.530024,143.2406711,152.4768668,161.0755286,167.1774896,172.4302655,178.2664934,184.9431824,189.8500577,195.2046329,201.51848,207.952623,214.5644307,221.027074,222.8255822
