Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Blackpool,32.32212734,53.762494,64.87682094,80.82604104,102.6638019,124.5079725,160.7314897,250.7967011,340.4598212,429.761971,518.9081851,608.9442885,685.4327657,763.2581141,850.7520334,935.1074333,1018.448705,1091.430711,1153.627959,1217.517667,1286.848713,1327.067524,1323.770339,1327.430146,1331.58483,1336.682467,1340.910125,1338.983906
Bollington,9.480699298,15.9403023,19.4628086,24.48894307,31.37439235,38.35940681,49.89956893,78.39807042,107.1076883,136.0152078,165.1536888,194.8208575,220.3346914,246.4589935,275.8652007,304.4612283,332.8970809,358.0975943,379.8843049,402.357414,426.7642847,441.5769313,441.928728,444.5714598,447.35786,450.441734,453.2143377,453.8830122
Bolton By Bowland,5.877476089,9.870155085,12.02553647,15.10570876,19.3310621,23.6027048,30.66105433,48.13071284,65.70182726,83.36824665,101.1503134,119.2171774,134.7336515,150.5803224,168.4232697,185.7372149,202.9130472,218.0780848,231.1379206,244.5985924,259.207457,268.0283853,268.0545378,269.4793974,270.9989726,272.7057922,274.2308236,274.4898937
Bolton Le Sands,13.0104274,21.80876534,26.54059689,33.32158421,42.63031587,52.03313778,67.5555429,105.9591104,144.5469298,183.1636861,221.7814113,260.8555306,294.2661808,328.2714146,366.3239864,402.8776196,439.093762,470.9924623,498.3233199,526.4389981,556.9892936,574.7770263,573.7991278,575.8188584,578.0387043,580.654555,582.8798926,582.4162997
Botany Bay,8.186328591,13.7288236,16.68754929,20.93290479,26.7599841,32.64580908,42.36973008,66.4261266,90.56447477,114.779537,139.0922985,163.7776832,184.9234815,206.5408444,230.8963597,254.4797178,277.8828826,298.5519023,316.3520276,334.7061644,354.6370182,366.6489697,366.6499242,368.577724,370.6478482,372.9862021,375.0874685,375.4680526
Bow Lane,19.44208293,32.6033342,39.69944816,49.82167439,63.67176469,77.64512444,100.7475886,157.9299433,215.3457766,272.9452086,330.7778537,389.5089701,439.8053355,491.2454896,549.1578193,605.2332592,660.8362123,709.9172582,752.1359975,795.5859893,842.712465,870.8426963,870.4130393,874.4971719,878.8592977,883.8000899,888.1244289,888.3260604
Bowaters,1.525768609,2.549557,3.096158892,3.873757369,4.9343682,5.998124997,7.7582686,12.12492983,16.4791203,20.82243761,25.15643629,29.53196387,33.24523239,37.01769973,41.25460936,45.33114212,49.35102925,52.863774,55.84874713,58.90864205,62.22439023,64.10471411,63.88246146,63.98955803,64.11412045,64.2779299,64.39403678,64.20950195
Bowdon,17.9286819,30.04194513,36.52728597,45.80544976,58.51074267,71.34205876,92.5526067,145.053461,197.7374452,250.6400259,303.7680059,357.8049786,404.1089463,451.4951688,504.9657353,556.9228595,608.5739474,654.3284956,693.8852702,734.7596299,779.1887345,805.9594347,806.4333777,811.1133871,816.0788375,821.6089552,826.5922299,827.7584653
Bradford,8.411548943,14.09071947,17.13779364,21.50295939,27.49424527,33.55326964,43.57230525,68.38488167,93.37353166,118.483951,143.7185571,169.3667998,191.4146258,213.9411153,239.2079112,263.5896543,287.766157,309.1166614,327.4683219,346.3398349,366.7990074,379.0655138,378.8795937,380.6675388,382.5850994,384.76276,386.6798468,386.8091688
Bradshawgate,18.18882066,30.3591578,36.75791605,45.92249934,58.47164416,71.0646352,91.89823152,143.6151069,195.2320367,246.7626632,298.2814689,350.3916353,394.7627627,439.9712999,490.8334446,539.9938391,588.6653319,631.4792914,668.1635662,705.9643176,747.0328719,771.039292,769.8705025,772.7348262,775.8790753,779.5658697,782.7388804,782.3099978
Bramhall,8.438792467,14.1103692,17.11586809,21.41975323,27.31782858,33.2577282,43.09044313,67.45724243,91.85124168,116.2657249,140.7401274,165.5763116,186.8071886,208.5060346,232.9356062,256.6135338,280.1090671,300.8627263,318.7325557,337.1654315,357.1989531,369.1373091,369.0196026,370.8335332,372.7827458,374.9940563,376.9596695,377.1898004
Bridgewater,3.977620363,6.66316431,8.104052821,10.16823533,13.00137116,15.8665389,20.60430128,32.33757536,44.15411043,56.0282273,67.96106912,80.0895098,90.51539954,101.1676378,113.1157014,124.6452447,136.0777347,146.1738777,154.8519392,163.7758264,173.4504799,179.2510175,179.1631003,180.0085768,180.9153453,181.945109,182.8516535,182.9128068
Brinksway,11.21379634,18.26639128,21.57000739,26.25916636,32.55274445,38.49009252,48.39166783,73.44227102,96.84988279,118.6048529,138.7439496,157.548233,171.3418115,184.0920312,197.6709273,208.9617775,218.4859478,224.3536012,226.7459079,228.2935009,229.605402,224.6170706,211.887248,200.2083671,188.473439,176.7283085,164.7241072,151.8862146
Broadheath,31.25554169,51.02053878,60.39024705,73.66784502,91.46777797,108.3153696,136.3525767,207.1705149,273.5160907,335.4123212,392.8383653,446.6175756,486.2289343,522.9265885,562.133153,594.9109055,622.6996436,640.0720592,647.5430841,652.6246823,657.0252899,643.3319425,607.4223368,574.4489981,541.243866,507.941023,473.8270831,437.2484355
Broadway,8.351038244,13.99845123,17.03568475,21.38821543,27.36323622,33.39865096,43.36205915,68.01226095,92.78072901,117.5677709,142.3554347,167.4360454,188.8814299,210.7084613,235.1333685,258.596148,281.8423013,302.3172064,319.8601379,337.9068244,357.5162252,368.9336854,368.305999,369.602409,371.0272675,372.7063106,374.1346941,373.8371265
Buckshaw,6.847782746,11.18734656,13.24648627,16.16681075,20.0867277,23.79591152,29.96571696,45.54244816,60.13829525,73.74052391,86.35715214,98.14763946,106.8251973,114.8531679,123.4070912,130.5126994,136.5075836,140.2061592,141.7240839,142.7042884,143.5265539,140.4451253,132.5043426,125.2179749,117.8939931,110.5611995,103.0640063,95.04290326
Burnley,7.263950143,12.15201595,14.75187139,18.46941855,23.55550078,28.67295384,37.13585314,58.1220066,79.12777131,100.1394564,121.1898609,142.532568,160.744635,179.3239225,200.224335,220.4451358,240.4798824,258.1288569,273.2606933,288.8377561,305.7400961,315.7343488,315.383473,316.6783764,318.0826081,319.7042825,321.1105361,321.034151
Burnley Centre,25.78655243,43.17498525,52.46598503,65.74206045,83.90706841,102.2065093,132.45981,207.4431699,282.5799554,357.8105127,433.2496465,509.8101388,575.2207624,641.991811,717.120271,789.8668278,861.9835623,925.5870153,980.1856238,1036.397697,1097.387347,1133.623862,1132.704707,1137.68638,1143.053188,1149.19453,1154.555075,1154.577127
Burnley North,6.182391623,10.34872305,12.57184114,15.74914775,20.09638555,24.47419989,31.71240816,49.6551642,67.62869517,85.6194914,103.6551945,121.9537443,137.5816874,153.5317221,171.4770373,188.8490858,206.0679344,221.2488532,234.275797,247.6872113,262.2388326,270.8723092,270.6285333,271.795307,273.0546309,274.4994632,275.7582495,275.742512
Burrow Beck,12.10423345,20.28780302,24.68631419,30.98968862,39.64267345,48.38235593,62.81080033,98.5103759,134.3768518,170.2696723,206.1664586,242.4897702,273.5471354,305.1591336,340.539038,374.5318774,408.208312,437.8680618,463.2784228,489.4178852,517.8184304,534.3661634,533.4630406,535.3473699,537.4182999,539.8579379,541.9350074,541.5124728
Burscough Bridge,12.81944025,21.40316949,25.93042254,32.41624875,41.30349374,50.22388996,64.97994426,101.5901387,138.1580719,174.5918888,210.914172,247.5606386,278.7270575,310.3875559,345.8426361,379.8747366,413.505507,443.0133028,468.2206021,494.1720429,522.4018201,538.4731184,537.0318612,538.4058131,539.9731646,541.9158006,543.4989587,542.5820645
Bury Town Centre,18.80410422,31.48679659,38.26289662,47.95387052,61.22433232,74.61861548,96.76878777,151.6270118,206.657836,261.8507457,317.3247043,373.7049526,422.0413808,471.5421166,527.3175213,581.4607806,635.2700389,682.9058032,724.0252073,766.4386708,812.4945157,840.2778469,840.5670587,845.2401892,850.2094864,855.7656022,860.7507037,861.7606999
Campbell St,9.36086112,15.6243148,18.91743031,23.63397532,30.09238205,36.5733542,47.29534687,73.91139291,100.476002,126.9961952,153.5103049,180.3287578,203.1643208,226.4308562,252.6070158,277.9073711,302.9561135,324.9902815,343.8698124,363.323937,384.4598336,396.8147174,396.2132008,397.6873226,399.3055077,401.2029134,402.8359006,402.6151766
Cannon St,21.26084954,35.61539838,43.31711725,54.35041597,69.49386083,84.80852004,110.1324182,172.8481507,236.008923,299.4774769,363.2599225,428.0878671,483.8154762,540.7529448,604.6167526,666.2435204,727.3515265,781.3166006,827.7018615,875.4010906,927.1132533,958.11781,957.6478825,962.1670538,967.0138387,972.5180465,977.3636338,977.6905053
Capontree,12.8005543,21.39136947,25.95286924,32.46690727,41.36738272,50.30242316,65.07663967,101.7117157,138.2608212,174.7159433,211.0830297,247.7815576,278.9294011,310.5690503,346.078848,380.2224033,413.8788425,443.2814273,468.2562235,493.884141,521.668888,537.5104542,535.7242419,536.727065,537.9024765,539.432086,540.5850982,539.2358179
Carleton,5.344909727,8.910523732,10.78804142,13.46309341,17.11124155,20.75976639,26.79433242,41.78534201,56.6735034,71.45393047,86.15259432,100.9255591,113.3826579,126.011446,140.1699947,153.7298101,167.0500145,178.6223944,188.3833996,198.3781922,209.2016145,215.1576216,214.0619824,214.075151,214.1497405,214.3578217,214.4090047,213.4629004
Carlisle North,8.405924242,14.0473785,17.04284421,21.32051132,27.16531465,33.03281626,42.73481368,66.79249636,90.79372359,114.7332333,138.6149314,162.7142819,183.1685847,203.9458485,227.2645785,249.6861184,271.7877768,291.0959954,307.4965543,324.3260078,342.5718175,352.9747268,351.8017491,352.4602873,353.2321618,354.2366324,354.9937975,354.1077462
