Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Catterall Waterworks,5.71659195,15.307896,33.74394192,56.32689493,82.83563041,109.7664537,139.7566323,184.320574,228.6281475,272.8898767,317.2334826,361.5297415,406.6171443,454.9673586,504.7141457,552.6027742,594.2074466,626.8281946,656.212014,683.6818051,709.1123944,737.8122297,748.0196017,758.2271644,768.4366413,778.646843,788.8564934,799.0657139
Cecil St,79.97929184,138.1392246,227.9276932,344.9879662,501.0380638,660.5568871,890.3530845,1393.663552,1897.077329,2403.62532,2912.144755,3421.723916,3934.930386,4459.070476,4988.354974,5507.636073,5985.207249,6435.433628,6858.056551,7252.26635,7620.711266,8003.24846,8043.728089,8084.272696,8125.584721,8169.099243,8213.131875,8257.632419
Central Manchester,127.9972638,128.1895343,139.9579713,152.0499025,163.5278281,174.799452,187.5724981,201.2215493,215.2177947,229.393084,242.8124032,256.1571031,268.7451277,284.8457024,298.6404423,311.1659555,321.7224739,327.1817208,332.4344329,337.3860206,341.7922632,346.7195513,350.8128933,354.986224,361.7236348,369.4638272,377.6352942,386.3503543
Chadderton,37.30688874,64.41597547,112.8613288,186.5762817,283.4300008,378.295508,516.8808677,818.65047,1101.532678,1365.031258,1608.928878,1833.486865,2039.105731,2229.317785,2402.394143,2551.330738,2666.93684,2750.146744,2799.934587,2822.019211,2821.148255,2809.626852,2666.277289,2521.150812,2374.419825,2226.400268,2076.614245,1925.030002
Chamberhall,68.93773159,115.0376275,188.246633,305.3484921,479.5048776,656.9424587,946.0941842,1653.50866,2362.357916,3071.942321,3782.848823,4494.567468,5207.503653,5927.915155,6652.84437,7368.755682,8052.835075,8714.510067,9335.291703,9913.314634,10462.26588,11032.70783,11065.51747,11098.41682,11132.24701,11168.88079,11206.21628,11244.20845
Chapel Wharf,197.726755,207.9799514,236.8613199,267.7938781,300.955982,333.4154875,369.5078908,420.8998176,472.6104659,524.1900273,574.8784376,625.7187511,674.7416861,730.4099363,782.5146825,832.5349056,877.1044215,910.9508844,943.0559495,973.2165524,1001.398325,1030.893816,1041.032273,1051.300433,1066.22838,1083.378034,1101.40802,1120.512911
Chassen Rd,72.60329331,119.3195026,188.1125864,295.8279006,439.5448525,577.7819184,805.1243646,1354.219249,1867.126441,2343.661342,2783.577336,3187.236024,3554.97679,3888.798832,4188.32642,4444.991825,4645.348129,4800.268677,4897.219219,4945.078995,4953.352764,4936.880513,4667.156742,4396.445921,4125.065932,3853.626517,3581.192698,3307.693411
Chatsworth St,37.17392037,68.59897125,118.4442358,194.8822448,305.5582757,413.3341619,599.0327422,1101.554748,1600.851516,2097.874714,2591.193811,3084.136119,3574.262646,4065.719028,4558.148761,5040.02498,5504.349027,5962.751765,6391.597096,6792.558475,7170.768029,7574.737007,7569.087327,7563.445162,7557.872568,7552.505041,7547.234404,7542.087801
Cheadle Heath,30.29902997,44.57988757,67.15944456,114.0571117,188.3747374,263.3578896,402.2423869,773.5095237,1144.818311,1516.112098,1887.170741,2258.064846,2629.017531,2998.894269,3370.45797,3738.685031,4097.385655,4452.524712,4781.676746,5089.539427,5383.183058,5687.039185,5690.360563,5693.73745,5697.68086,5703.361528,5709.49145,5716.051842
Cheadle Hulme,81.39133672,121.4407917,180.6215007,270.6684341,384.5316058,490.7707962,681.6168969,1160.897627,1609.277507,2026.469176,2411.657371,2765.370336,3088.352033,3382.811285,3646.20197,3872.054109,4049.25019,4186.138881,4273.530713,4322.376927,4337.443886,4329.37722,4093.525688,3856.522055,3618.90791,3381.717225,3143.332745,2903.622692
Cheetham Hill,137.0791059,216.9061846,321.6328566,458.9976732,632.2319831,797.9638787,1029.195273,1529.046051,1994.412041,2425.121389,2820.553265,3181.431701,3508.538954,3805.251217,4068.318845,4285.658911,4437.071077,4547.673487,4606.870377,4620.105479,4596.209811,4548.509716,4295.651568,4042.443541,3789.494469,3537.919409,3285.98056,3033.548146
Chester Rd T11 & T12,42.32426151,67.21862923,112.5163661,168.4391304,238.1094773,310.5953359,402.004618,564.1230635,726.947927,890.2229118,1053.566888,1217.565405,1382.524117,1555.853929,1729.640217,1899.773148,2052.363685,2184.66059,2311.557912,2431.16621,2543.90377,2659.08919,2687.893896,2716.731463,2746.067212,2776.41099,2807.005995,2837.841438
